"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","Y"
2102.68,74.64,-0.54,75.68,0.69,176.257483837185,33,1.12,94,49.7867,17.2933333333333,27.88,0.6,1.49,28.4,3.39,2,68.94,1007.68,52.976,"A",435.04
2370.82,76.9,0.59,64.18,2.3,180.902104802882,25,1.37,107,50.5038,17.44,22.32,3.55,1.36,30.4,4.68,3,59.8,1016.82,154.032,"C",451.21
2286.41,52.54,0.11,70.09,1.5,193.471479669975,27,0.99,112,49.9489,13.85,14.55,2.12,1.08,28.8,4.62,4,42.74,1028.41,77.099,"A",465.81
2558.04,59.32,0.4,70.58,2.55,183.146286596595,25,1.13,123,50.07,17.9433333333333,17.83,100,0.88,29.2,5,4,44.92,1025.04,134.102,"A",458.42
2272.09,54.56,0.09,99.28,1.34,196.569768395555,26,0.96,102,50.0333,12.2266666666667,9.68,2,1.52,29.5,4.52,4,39.96,1026.09,188.632,"B",470.22
2255.84,62.49,0.18,81.89,1.84,180.16264332825,30,1,99,50.0468,16.47,19.41,1.06,3,26,3.7,4,49.39,1020.84,57.323,"C",449.24
2348.84,56.82,0.01,87.99,1.83,191.088855147978,27,0.97,103,50.2764,14.4066666666667,13.22,4.14,1,31.1,5.09,4,44.92,1023.84,61.593,"A",471.43
2165.74,51.52,-0.66,88.21,0.67,191.556065062766,29,0.93,93,49.9991,13.08,12.24,0.93,0.98,31.6,3.98,2,44.92,1023.74,52.926,"B",473.26
2259.7,71.99,0.01,91.29,1.96,180.375723026984,26,0.94,104,50.1359,17.4033333333333,19.21,7.5,1.05,31.7,5.31,5,58.49,1011.7,182.58,"D",452.82
2063.1,86.32,0.2,52.72,1.01,169.580040383099,33,1.28,95,49.6697,18.9133333333333,29.74,0.42,1.53,27.7,2.72,1,70.32,1008.1,36.904,"A",432.69
2212.91,79.44,0.67,67.5,2.22,178.520540267041,29,1.54,102,50.1448,17.76,23.28,1.26,1.62,26.8,3.95,2,60.84,1017.91,47.25,"B",444.13
2248.8,54.02,0.02,92.05,1.19,186.169398501135,30,0.98,99,50.2192,13.6733333333333,8.02,1.52,1.79,29.1,4.31,4,41.92,1029.8,92.05,"A",467.21
2064.33,54.2,-0.56,63.23,0.75,185.80359441011,33,1.11,91,49.5975,14.49,22.47,0.53,2.3,28.9,2.51,1,48.6,1002.33,18.969,"A",445.98
2137.42,90.57,0.31,90.88,1.06,158.655565374929,34,1.54,100,49.6899,22.17,27.51,0.39,1.3,28,2.68,1,73.77,1002.42,63.616,"A",436.91
2304.05,54.9,0.07,74.91,0.95,183.629851147476,28,0.88,109,50.0928,17.8366666666667,17.51,1.81,0.72,33.3,4.74,3,44.9,1009.05,119.856,"A",455.01
2376.47,91.66,0.8,85.39,4.18,178.795950544712,25,1.23,98,50.4743,16.74,23.22,7.64,1.1,34.4,5.09,5,66.56,1002.47,76.851,"A",437.11
2099.68,48.04,-0.44,96.98,0.78,187.327617878581,34,1.09,93,49.8955,14.91,11.73,0.66,1.2,27.4,3.48,2,40.64,1020.68,38.792,"A",477.06
2206.65,82.41,0.25,56.28,1.34,174.310865970789,28,1.2,98,50.0242,17.0633333333333,21.19,1.14,0.84,33.8,4.18,2,67.71,1006.65,56.28,"A",441.71
2225.63,54.87,0.42,65.62,1.12,185.467516720304,29,1.21,109,49.819,12.8266666666667,5.48,1.36,1.04,31.4,4.13,2,40.07,1019.63,59.058,"A",495.76
2249.33,83.54,0.36,55.32,1.27,174.108158207853,27,1.05,104,50.1347,19.0866666666667,24.26,1.7,0.77,33.7,4.57,3,66.44,1011.33,55.32,"A",445.63
2138.88,52.52,0.12,88.88,1.06,190.232168012953,33,1.02,95,50.1198,14.1066666666667,12.32,0.62,1.18,28.8,3.36,3,41.62,1012.88,26.664,"C",464.72
2333.94,85.34,0.67,39.49,1.5,172.826681232082,26,1.04,107,50.469,22.42,31.26,2.42,0.73,33.1,5.03,4,68.94,1005.94,35.541,"B",438.03
2100.47,85.86,0.22,54.59,1.15,169.653239932273,33,1,101,49.6856,18.6966666666667,32.09,0.81,1.05,27.3,3.67,3,72.86,1003.47,16.377,"B",434.78
2148.63,75.32,0.2,57.19,1.1,171.779897970556,37,2.05,90,50.1808,20.3266666666667,24.98,0.25,2.18,29.6,3.14,1,60.32,1015.63,40.033,"D",444.67
2319.2,74.81,-0.04,45.06,7.48,180.38233414861,21,0.98,109,50.1206,19.16,27.48,100,0.81,29.9,5.46,5,61.41,1012.2,171.228,"A",452.24
2284.19,61.99,0.35,40.62,1.28,187.676547700804,27,1.15,106,50.0627,17.0133333333333,21.04,2.08,0.75,31.5,4.61,3,45.09,1014.19,44.682,"D",450.92
2073.65,79.3,-0.34,90.21,0.81,170.822651822949,34,1.04,95,49.8049,18.25,27.75,0.77,1.34,30.9,3.44,2,70.4,1006.65,27.063,"A",436.53
2184.75,90.97,0.53,90.91,1.03,171.016283365819,33,1.07,98,49.9214,16.5966666666667,22.79,0.81,1.22,31.1,3.42,3,71.77,1005.75,27.273,"A",435.53
2180.23,78.01,0.05,74.96,1.04,172.613699109472,31,1.23,98,50.0178,18.0733333333333,24.22,0.61,1.62,27.5,3.49,2,68.51,1013.23,59.968,"A",440.01
2288.72,78.65,0.47,54.21,2.61,171.692969221368,26,1.2,115,49.8325,18.02,27.06,4.11,0.61,31.7,4.78,4,64.45,1008.72,86.736,"B",443.1
2139.18,80.04,-0.38,63.62,0.73,165.832833104415,36,0.95,96,49.8275,19.75,29.25,0.6,1.85,28.5,3.13,2,71.94,1007.18,19.086,"A",427.49
2218.99,73.48,-0.47,50.04,0.95,174.12098440229,29,1.04,100,49.764,16.9533333333333,26.86,1.11,1.02,31.8,4,3,68.08,1012.99,25.02,"C",436.25
2174.99,86.69,0.51,51.23,1.31,166.524384931384,31,1.3,91,50.0731,19.88,29.64,0.74,1.11,30.9,3.6,2,67.79,1009.99,15.369,"A",440.74
2250.02,74.51,-0.06,82.71,0.89,172.306885668757,29,0.8,100,50.157,17.64,19.92,1.07,0.96,27.8,4.02,4,63.31,1015.02,41.355,"D",443.54
2187.82,58.83,-0.52,92.04,0.92,181.438560169199,32,1.15,90,49.9529,14.1666666666667,18.5,0.64,1.5,29.6,3.49,3,51.43,1010.82,55.224,"D",459.42
2164.76,65.23,-0.58,90.67,0.13,177.558911306578,36,0.76,88,49.9999,16.9033333333333,23.71,0.05,2.5,26.6,3.01,2,60.23,1009.76,18.134,"D",439.66
2316.55,52.64,-0.57,91.14,1.21,197.232886280956,27,0.92,99,50.0132,12.7966666666667,14.39,2.52,1.14,34.2,4.96,4,44.84,1023.55,63.798,"B",464.15
2148.55,66.75,-0.02,70.43,0.97,177.072257404434,31,1.32,101,50.1014,18.4333333333333,19.3,0.83,0.94,28,3.83,1,56.65,1020.55,56.344,"A",459.1
2289.76,61.96,0,66.63,1,183.961145839207,28,1.03,101,50.0419,18.2166666666667,24.65,1.34,1.35,32.7,4.12,3,52.36,1014.76,73.293,"A",455.68
2238.33,49.51,-0.69,86.95,0.78,195.716717499913,25,0.8,108,49.8373,12.5,13.5,1.71,1.15,29,4.43,4,45.51,1015.33,121.73,"A",469.08
2218.71,47.06,-0.61,96.69,0.94,191.9886347821,28,0.85,101,50.0269,14.2733333333333,9.82,1.42,1.1,32.9,4.58,4,41.26,1007.71,106.359,"B",478.02
2165.36,64.56,0.61,70.88,1.41,179.634552083972,31,1.22,101,50.1294,18.1333333333333,18.4,0.91,1.21,27,3.68,2,44.06,1017.36,35.44,"A",456.8
2189.18,61.39,0.48,47.14,1.13,185.9743934711,30,1.04,96,50.1611,19.3733333333333,28.12,1.03,0.86,31.8,3.94,3,44.89,1009.18,18.856,"B",441.13
2132.05,57.29,0.46,63.36,1.02,184.635897336815,31,1.2,98,49.9846,16.7166666666667,17.15,0.81,0.9,28.6,3.71,2,43.69,1017.05,12.672,"A",463.88
2176.14,90.57,0.36,60.58,1.68,162.507380702946,36,1.32,96,49.8025,20.23,30.69,0.49,1.31,27.8,3.2,3,73.67,1006.14,12.116,"D",430.45
2101.24,72.41,-0.42,54.3,0.87,173.194341093808,34,1.05,86,50.0096,18.6066666666667,28.82,0.58,1.17,30.9,3.41,2,65.71,1014.24,16.29,"B",449.18
2288.92,58.42,-0.02,65.09,1.33,185.559876772208,28,0.91,99,50.081,15.1,21.3,1.8,1.2,31,4.57,4,48.92,1010.92,32.545,"A",447.89
2269.4,81.94,-0.17,48.16,1.09,168.432926429993,30,0.91,98,49.8206,20.1933333333333,30.58,1.28,0.87,32.2,4.06,4,70.04,1010.4,19.264,"A",431.59
2305.36,60.9,-0.39,81.51,1.18,182.643704983302,26,1.03,98,50.1127,16.0566666666667,21.17,2.77,0.93,34.2,4.95,4,52.3,1009.36,97.812,"D",447.5
2130.04,57.12,0.47,68.57,0.89,190.049865648232,32,1.1,99,50.0314,13.29,9.87,0.65,1.31,30.3,3.28,1,41.82,1033.04,13.714,"B",475.58
2185.77,65.1,-1.02,73.16,0.25,179.137206219439,31,0.38,94,49.7237,16.3933333333333,22.18,0.62,1.05,32.3,4.14,3,59.8,1016.77,21.948,"A",453.24
2130.59,78.41,0.39,80.88,1.05,174.106801666026,32,1.1,93,49.9622,17.13,24.39,0.56,1.25,25.6,3.2,3,63.21,1012.59,24.264,"A",446.4
2080.1,49.82,-0.74,85.4,0.66,182.679076681808,32,1,96,49.7362,12.5766666666667,10.73,0.56,1.15,25.6,3.21,3,44.92,1025.1,51.24,"D",476.81
2258.29,56.56,0.41,75.77,1.2,191.787755844653,28,1.12,98,50.3047,13.1266666666667,9.38,1.13,0.98,29.2,4.02,3,40.46,1019.29,98.501,"A",474.1
2378.66,67.26,-0.12,75.76,1,179.052178440355,26,0.95,108,50.3687,18.7566666666667,20.27,2.54,0.95,31.1,4.78,4,57.76,1016.66,181.824,"C",450.71
2109.4,73.38,-0.74,70.21,0.71,176.247092357648,32,1.1,87,49.9438,16.2733333333333,24.82,0.63,2.09,30.5,3.39,2,66.48,1006.4,42.126,"A",433.62
2174.45,51.36,-0.05,55.53,0.97,194.938656560142,27,1.07,96,50.0098,13.5166666666667,16.55,1.18,0.79,30.2,4.22,3,41.66,1011.45,22.212,"D",465.14
2287.08,75.57,0.63,80.48,1.51,177.33081148649,29,1.44,107,50.3869,18.91,20.73,1.48,1.36,28.2,4.26,3,59.87,1019.08,88.528,"B",445.18
2124.3,59.02,0.68,72.41,1.38,187.224676631741,34,1.11,89,50.088,13.17,9.51,0.38,2.51,24.7,3.12,3,39.22,1015.3,7.241,"D",474.12
2327.08,49.29,-0.5,83.25,0.64,190.656249063295,27,0.79,100,50.1445,12.8766666666667,8.63,3.22,0.99,35.3,5.25,3,43.79,1016.08,58.275,"A",483.91
2155.55,51.87,0.2,82.12,1.22,189.580725465207,30,1.07,106,49.5885,10.16,6.48,1.03,0.86,30.2,3.8,3,40.27,1010.55,49.272,"A",486.68
2195.43,57.72,0.12,94.75,1.25,191.832587947334,32,1.09,93,50.1446,14.9833333333333,14.95,0.82,2.46,29.8,3.81,3,43.52,1022.43,66.325,"D",464.98
2323.83,73.67,0.87,95.79,2.04,185.638114054777,28,1.21,103,50.5576,13.92,5.76,3.28,1.31,29.6,4.84,4,45.87,1010.83,153.264,"B",481.4
2310.81,52.84,0.02,86.02,3.96,197.968117903625,25,0.99,99,50.2884,12.6466666666667,10.94,5.7,2.51,29.3,4.75,5,39.04,1021.81,163.438,"D",479.2
2031.85,51.36,-0.21,78.29,0.88,182.097381467065,36,1.07,97,49.7858,16.29,15.87,0.5,1.18,27.9,3.03,2,41.16,1005.85,23.487,"B",463.86
2270.76,48.55,-0.07,82.23,1.39,197.331773966581,20,0.93,113,49.7849,12.14,12.42,3.81,0.5,30,5.09,5,38.25,1012.76,98.676,"A",472.3
2115.31,72.44,0.47,52.86,1.08,177.062037933097,32,1.04,104,49.9442,19.7066666666667,29.12,0.88,1.39,28.4,3.64,3,58.84,1001.31,21.144,"A",446.51
2266.93,56.93,-0.6,60.66,1.13,188.714291905307,24,1.13,106,49.7948,16.7066666666667,29.12,3.55,0.73,36.5,5.49,3,51.43,1005.93,78.858,"A",437.71
2195.96,48.6,-0.32,62.77,1.16,185.955228116105,29,0.96,101,49.7392,15.36,19.08,1.36,0.72,33.5,4.37,3,41.1,1001.96,25.108,"B",458.94
2198.62,74.37,-0.21,65.54,1.38,177.60784564187,30,1.17,105,49.9932,19.3533333333333,31.06,1.36,1.28,30.9,4.42,3,67.17,1007.62,52.432,"B",437.91
2425.96,44.93,-0.49,95.4,0.96,187.599625949329,27,0.72,101,50.1071,12.9066666666667,5.72,3.04,0.61,36.4,5.19,5,39.33,1009.96,66.78,"C",490.76
2232.4,94.46,1.09,51.78,1.96,172.237492793261,30,1.19,99,50.3755,21.84,26.52,0.99,1.72,30.5,3.85,3,65.06,1013.4,36.246,"C",439.66
2408.58,56.4,0.15,63.62,1.55,191.105875621674,22,0.77,104,49.9484,13.6133333333333,13.84,5.41,0.56,34.9,5.01,6,44.9,1007.58,44.534,"B",463.27
2237.68,48.02,-0.17,83.09,0.9,198.92286681755,27,0.93,98,50.2128,13.3433333333333,13.03,1.3,0.92,33.9,4.54,3,39.52,1016.68,58.163,"A",473.99
2270.83,76.69,-0.23,61.81,0.97,177.105720923008,26,1.01,99,50.337,18.6466666666667,25.94,1.47,1.2,30.9,4.36,3,66.49,1012.83,92.715,"B",433.38
2163.13,62.42,-0.45,68.24,0.85,176.192743779443,30,1.21,98,49.6235,14.5466666666667,16.64,1.12,0.74,33.8,4.22,2,53.82,1015.13,40.944,"A",459.01
2143.05,43.65,-1.1,72.41,0.78,196.278031358854,31,0.95,92,49.6657,11.71,14.13,0.92,1.09,33,3.89,3,40.75,1016.05,28.964,"B",471.44
2224.97,46.38,-0.24,79.64,1.06,195.8059421523,31,1.08,98,49.7702,12.55,13.65,1.13,0.91,33.6,4.11,2,39.28,1012.97,23.892,"A",471.91
2233.2,53.17,-0.26,66.95,1.17,185.38806010874,29,1.18,106,49.7126,12.8333333333333,14.5,1.47,0.81,30.9,4.26,2,44.47,1028.2,46.865,"A",465.15
2256.25,58.89,-0.46,91.98,0.89,187.980597528272,30,0.6,98,50.0358,14.6,19.8,1.21,1.12,29.5,4.33,4,51.19,1008.25,36.792,"D",446.66
2305.78,79.26,0.63,64.96,1.8,174.676592339608,27,1.08,103,50.2964,18.4,25.2,1.61,1.39,30.2,4.43,4,63.76,1009.78,64.96,"A",438.15
2237.81,58.89,-0.13,88.93,1.05,188.890915191847,24,0.88,103,50.1821,15.8866666666667,20.66,1.73,0.84,30.2,4.69,5,51.19,1008.81,62.251,"A",447.14
2191.53,50.21,-0.35,85.62,0.96,195.893440412676,31,0.92,96,49.8859,12.0233333333333,12.07,0.88,1.54,30.9,3.66,3,43.71,1025.53,51.372,"A",472.32
2085.16,79.12,-0.47,84,0.63,167.681094462788,36,1.08,83,49.8791,18.5466666666667,25.64,0.41,1.17,29.2,2.47,2,70.72,1010.16,16.8,"A",441.68
2221.33,85.69,-0.07,89.41,1.68,172.560637484234,30,1.04,95,49.9666,15.7766666666667,23.33,1.49,1.47,31.9,4.21,4,72.99,1009.33,44.705,"A",440.04
2271.82,75.75,-0.08,67.4,1,171.036469586793,29,1.4,96,50.3311,21.8033333333333,29.41,1.2,0.82,32.9,4.23,2,64.05,1009.82,80.88,"A",444.82
2276.5,80.06,0.81,76.75,3.61,174.821149114593,29,1.68,99,50.4245,19.5333333333333,16.6,2.38,1.24,31.8,4.2,2,53.16,1014.5,76.75,"B",457.26
2071.13,80.78,-0.52,89.06,1.02,176.57529392863,33,0.91,94,49.6965,16.1766666666667,27.53,0.69,2.1,25,3.4,3,72.58,1009.13,17.812,"C",428.83
2198.93,50.53,-0.36,64.02,0.89,186.737930245453,27,0.73,102,49.8898,16.8733333333333,20.62,1.38,0.71,32.3,4.52,3,43.43,1009.93,32.01,"A",449.07
2128.38,89.04,0.43,64.12,1.09,173.486656170772,32,0.96,98,50.0336,17.6733333333333,26.02,0.75,1.81,26.8,3.23,3,71.94,1009.38,32.06,"B",435.21
2155.59,58,0.02,81.22,0.86,184.676556459722,32,1.08,97,50.1042,16.25,12.75,0.74,2.6,25.6,3.38,2,44.2,1017.59,64.976,"A",471.03
2199.47,56.44,-0.25,100.13,0.97,185.77379218048,33,1.36,95,49.9911,13.29,12.87,0.95,1.43,30.5,3.84,3,48.04,1012.47,40.052,"C",465.56
2238.86,68.26,-0.46,58.07,0.93,173.808146480441,29,0.98,104,49.8515,17.59,25.77,1.44,0.92,29.3,4.27,3,62.96,1019.86,29.035,"B",442.83
2145.26,55.78,0.39,63.42,0.93,181.340835927899,39,1.3,93,49.9544,15.9466666666667,14.84,0.29,1.41,28.5,2.59,2,41.48,1017.26,12.684,"A",460.3
2246.07,51.71,0.06,83.32,1.2,187.739648905147,29,1.04,104,49.7895,11.47,7.41,1.17,0.82,30.6,4.01,3,40.71,1023.07,58.324,"A",474.25
2296.3,59.72,0.43,74.28,1.57,188.628046204479,24,1.18,104,50.0992,13.9566666666667,8.87,3.21,0.44,34.6,5.18,3,41.82,1033.3,81.708,"A",477.97
2247.1,47.46,-0.7,71.91,0.84,194.173175693467,26,1.04,103,49.9219,11.23,9.69,1.98,0.95,30,4.61,3,40.46,1019.1,86.292,"B",472.16
2272.22,55.67,-0.4,85.8,0.78,192.169289602358,27,0.91,100,50.1606,14.39,16.17,1.81,1.06,30.5,4.72,3,46.97,1014.22,120.12,"D",456.08
2165.9,65.12,0.4,55.58,1.01,174.816579415736,31,0.99,98,50.0269,20.7466666666667,26.24,0.87,1.07,28,3.85,3,49.82,1014.9,16.674,"A",452.41
2275.31,51.12,-0.23,69.7,0.45,193.039820118815,31,0.72,96,50.2968,13.5933333333333,13.78,0.77,1.91,28.6,4.16,3,43.22,1011.31,34.85,"B",463.71
2301.26,80.77,0.17,63.79,1.23,169.89889745413,28,1.08,108,49.835,16.7666666666667,26.3,1.6,0.87,34.3,4.42,3,67.07,1006.26,70.169,"D",433.72
2275,70.86,0.24,86.59,1.31,173.276301716472,27,0.93,112,49.8418,14.79,17.37,3.65,0.55,28.9,4.78,4,57.76,1016,51.954,"A",456.4
2281.41,68.08,0.42,48.28,1.32,179.544870151753,30,1.11,99,50.1201,18.8666666666667,23.6,1.41,0.69,33.8,4.37,3,48.98,1015.41,24.14,"B",448.43
2420.63,49.58,0.18,80.42,1.56,199.650316144965,23,1.51,102,50.4267,12.7666666666667,8.3,5.63,0.44,35.4,5.37,3,36.08,1020.63,152.798,"A",481.6
2185.16,55.78,0.45,98.58,1.15,191.616855134163,28,1.2,105,49.9274,15.2866666666667,18.86,1.16,1.13,31.8,3.99,2,42.18,1001.16,88.722,"B",457.07
2278.8,64.89,0.14,72.83,1.17,174.203064795763,30,0.76,98,50.2603,19.3733333333333,22.12,1.52,0.55,28.4,4.41,4,49.39,1019.8,29.132,"A",451
2178.48,80.6,-0.73,56.07,0.65,168.826265383328,33,0.92,92,49.8816,17.47,28.41,0.69,1.17,30.3,3.5,3,75.6,1018.48,11.214,"B",440.28
2143.26,92.72,0.96,67.13,4.13,172.083447554549,31,1.69,99,50.2221,20.8066666666667,29.42,0.92,6.61,26,3.72,2,71.32,1002.26,26.852,"A",437.47
2346.07,78.21,-0.18,84.49,1.54,177.754043570212,25,1,103,50.2577,15.2033333333333,18.61,8.34,0.88,31.5,5.38,5,67.71,1004.07,126.735,"D",443.57
2165.91,78.54,-0.36,68.37,0.79,165.535108905955,31,1.09,102,49.8056,19.19,27.57,0.91,1.03,27.9,3.76,2,69.84,1004.91,61.533,"A",426.6
2254.12,52.4,-0.24,86.07,0.86,188.443380909256,30,0.88,98,50.2552,15.2766666666667,12.83,1.09,1.4,28.4,3.99,3,41.5,1013.12,94.677,"D",470.87
2162.9,58.05,0.62,83.82,1.12,185.193312506233,34,1.21,88,50.1968,14.2133333333333,9.64,0.4,1.09,30.4,3.3,2,39.85,1012.9,8.382,"A",478.37
2252.32,71.46,0,74.86,1.11,174.513010322992,28,1.23,99,50.263,17.3766666666667,19.13,1.65,0.8,33.1,4.63,3,58.66,1013.32,82.346,"D",453.92
2138.79,55.56,0.37,53.52,0.95,181.202425786837,32,1.53,100,50.1196,18.3066666666667,15.92,0.58,1.22,29.4,3.3,1,40.56,1020.79,48.168,"A",470.22
2282.37,77.94,-0.63,80.61,0.86,175.041758862247,26,0.88,101,49.9829,17.2133333333333,24.64,1.67,0.94,33.2,4.62,3,72.24,1011.37,112.854,"A",434.54
2198.11,68.5,-0.65,43.56,1,180.260333196561,29,1.11,105,49.6363,16.2066666666667,27.62,1.31,0.71,34.2,4.26,2,63.9,1013.11,26.136,"A",442.89
2171.29,42.64,-0.58,89.35,1.06,198.498290739817,30,1.03,97,49.7447,9.96666666666667,8.9,0.84,1.49,29.6,3.73,3,36.24,1013.29,71.48,"A",479.03
2197.5,61.09,0.37,97.28,1.17,192.359245222538,30,1.22,100,50.2,13.1833333333333,9.55,1.31,1.28,32.8,4.33,2,43.99,1020.5,107.008,"C",476.06
2349.62,43.71,-0.47,80.49,0.99,199.446757337383,25,1.04,100,50.1585,12.5233333333333,10.57,2.74,0.73,34.8,5.26,4,36.71,1022.62,128.784,"A",473.88
2205.84,67.75,0.1,88.9,0.64,182.930753674279,28,1.11,102,49.8211,14.6,19.8,1.17,0.87,32.4,4.22,2,57.25,1010.84,80.01,"A",451.75
2010.68,64.05,-0.18,49.7,0.67,177.838915747435,34,1.18,96,49.4394,16.5433333333333,25.63,0.51,1.04,30.8,2.92,1,56.85,1012.68,4.97,"A",439.2
2266.58,72.96,0.3,68.64,1.22,177.291628462415,27,1.08,105,50.3307,20.2333333333333,24.7,1.42,0.79,32,4.48,3,58.46,1015.58,89.232,"A",439.7
2084.68,64.08,0.52,98.58,0.96,177.024831614536,34,1.13,95,50.0875,18.0866666666667,15.26,0.4,1.09,29.4,2.74,1,46.18,1013.68,39.432,"D",463.6
2277.21,65.84,0.04,82.12,1.3,174.127821937365,29,1.26,98,50.3352,18.6866666666667,20.06,1.62,0.66,31.9,4.41,2,52.84,1004.21,41.06,"A",447.47
2160.23,74.19,0.41,78.32,0.51,176.031305107229,36,1.44,85,50.2236,17.6133333333333,19.84,0.05,2.32,28.3,3.26,1,56.89,1013.23,7.832,"A",447.92
2217.44,59.33,0.4,86.04,0.99,184.319313605058,31,1.04,100,50.0783,15.83,11.49,1.07,1.21,29.8,3.81,3,44.63,1020.44,34.416,"B",471.08
2348.99,85.63,-0.01,91.36,3.29,166.032482071457,24,1.4,100,50.1722,18.9133333333333,23.74,15.69,0.88,29.9,4.7,3,72.43,1007.99,146.176,"C",437.55
2246.36,59,-0.13,81.02,0.9,180.165533855733,29,1.36,99,50.4009,19.54,22.62,1.26,0.68,29.2,4.36,2,51.3,1012.36,40.51,"C",448.27
2070.47,79.29,-0.75,76.05,0.74,177.941934475351,35,0.94,87,49.9123,17.8433333333333,29.53,0.59,2.64,28.6,3.47,3,72.39,998.47,53.235,"B",431.69
2270.57,60.44,-0.04,71.81,1.31,192.1475440153,23,1.06,115,49.8044,15.1066666666667,21.32,2.64,1.11,30.3,4.77,3,48.14,1016.57,193.887,"B",449.09
2214.93,67.76,-0.16,82.13,0.93,181.280690102819,29,1.16,107,49.7287,14.7666666666667,20.3,1.53,0.81,32.7,4.43,2,58.46,1015.93,57.491,"A",448.79
2196.21,58.92,0.47,74.27,0.95,180.343027107872,32,1.29,100,49.9219,16.6566666666667,16.97,0.74,1.1,29.8,3.3,1,44.92,1025.21,22.281,"B",460.21
2095.54,50.87,-0.37,71.32,0.67,185.891950351372,37,1.31,85,50.0316,14.0233333333333,12.07,0.52,1.18,30.5,3.12,1,41.17,1013.54,7.132,"B",479.28
2221.67,50.72,-0.48,74.59,1.04,187.680166575311,31,1.13,100,49.7037,10.4866666666667,7.46,0.86,2.06,27.5,3.55,2,41.82,1032.67,82.049,"C",483.11
2317.46,63.2,-0.09,84.44,1.36,181.344834233346,24,0.91,110,50.1892,16.4,19.2,3.25,0.92,29.9,5.05,5,54.2,1011.46,135.104,"D",450.75
2282.43,83.64,0.72,43.39,1.87,171.464393430479,27,1.25,108,50.1989,20.5466666666667,28.64,2.65,0.88,28.6,4.55,3,66.54,1010.43,30.373,"A",437.97
2273.53,61.88,0.57,87.2,1.92,193.68340591252,24,0.88,110,50.011,13.52,13.56,2.75,1.09,28.9,4.68,5,41.48,1008.53,122.08,"D",459.76
2257.5,60.9,0.43,77.11,2.37,192.040378680949,28,1.16,101,50.3552,15.8,17.4,3.13,1.53,28.3,4.54,4,44.9,1020.5,92.532,"D",457.75
2184.48,49.4,0.03,82.81,0.78,193.086757977416,31,1.12,101,49.7997,13.6933333333333,14.08,0.83,1.01,30.6,3.7,2,40.1,1015.48,24.843,"A",469.33
2271.74,80.45,0.07,85.67,1.25,179.268993673386,28,1.29,98,50.3617,17.0366666666667,27.11,1.16,1.36,33,4.22,2,69.75,1009.74,59.969,"C",433.28
2152.23,80.52,-0.1,95.58,0.87,171.007662254165,35,0.87,92,50.2023,17.9733333333333,20.92,0.36,1.48,24.6,2.96,3,70.02,1010.23,9.558,"B",444.64
2366.3,55.3,0.14,74.46,1.24,190.638624092036,25,0.75,116,50.2719,16.3933333333333,16.18,12.6,0.68,32.5,5.4,4,44.9,1021.3,119.136,"B",463.1
2207.01,53.88,-0.44,90.02,0.99,184.278041922995,33,1.18,92,49.9188,16.19,15.57,0.7,3.22,30.2,3.62,2,44.68,1022.01,72.016,"A",460.91
2172.95,44.84,-0.4,81.93,0.77,196.526602481996,28,1.07,99,50.0273,11.4566666666667,10.37,1.07,0.81,28.3,4.07,2,39.04,1023.95,32.772,"D",479.35
2291.65,66.51,-0.36,86.29,1.25,185.682202178322,25,0.94,106,49.8382,14.5333333333333,19.6,13.73,0.69,33.9,5.28,4,59.21,1017.65,77.661,"A",449.23
2227.83,49.02,-0.29,85.43,0.88,191.830615886886,32,0.97,100,49.9638,13.0733333333333,9.22,0.77,2.9,25.5,3.55,3,40.92,1021.83,68.344,"C",474.51
2140.81,89.99,0.49,71.66,1.08,170.01674602255,33,1.3,98,50.0532,20.2533333333333,27.76,0.47,2.09,29.8,2.93,1,72.99,1007.81,50.162,"C",435.02
2111.43,85.42,0.15,71.33,0.8,167.681094462788,37,1.23,87,50.1606,21.56,28.68,0.46,1.34,28.7,3.16,1,70.72,1009.43,14.266,"B",435.45
2219.3,63.44,0.41,67.72,1.43,188.461260197261,32,1.16,95,50.1619,16.9833333333333,20.95,0.94,1.21,31.4,4.01,3,48.14,1013.3,20.316,"B",452.38
2293.73,44.1,-0.54,84.23,0.82,204.903494437166,22,0.74,105,49.8376,10.02,9.06,9.33,0.49,33.7,5.16,4,39.3,1019.73,58.961,"D",480.41
2270.54,45.22,-0.59,74.44,0.86,190.581712088647,28,0.87,101,49.8948,12.07,9.21,1.45,0.66,33,4.59,3,39.72,1019.54,52.108,"A",478.96
2178.58,50.94,-0.27,71.48,0.71,182.146319884416,33,1.4,90,50.1788,15.55,13.65,0.47,1.5,25.6,2.86,1,42.74,1026.58,50.036,"B",468.87
2162.89,93.6,0.39,56.3,1.19,160.99329153665,34,1.16,97,50.1915,22.5966666666667,31.79,0.53,1.47,26,3.32,2,76.2,1007.89,33.78,"C",434.01
2075.85,50.7,-0.55,68.13,0.66,186.683495429613,33,1.08,90,50.0118,13.7733333333333,14.32,0.52,1.37,26.2,3.04,2,44.6,1013.85,34.065,"B",466.36
2292.44,94.23,0.41,68.35,2.66,166.884873382286,28,1.16,103,50.4015,21.76,26.28,2.1,2.15,28,4.18,3,75.23,1011.44,102.525,"D",435.28
