X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21
2222.89,51.53,0.02,84.86,1.28,191.9151104,30,1,101,50.0018,13.65333333,13.96,1.14,1.42,28.8,3.93,3,40.83,1009.89,50.916,A
2317.02,83.96,-0.25,66.35,1.77,175.5911033,25,0.86,104,50.2803,20.15666667,30.47,12.34,1.3,31.4,5.37,6,72.86,1004.02,185.78,A
2238.63,78.06,0.19,52.85,1.02,170.158465,31,1.18,102,49.8086,18.71,29.13,0.81,0.93,30.8,3.94,2,66.56,1006.63,31.71,A
2230.58,78.8,1.11,77.94,1.26,174.6882177,27,1.23,108,50.364,22.13666667,24.41,1.32,0.85,28.9,4.16,3,56.9,1006.58,85.734,A
2181.39,56.61,-0.09,69.84,1.01,183.1349285,33,1.22,95,50.0792,16.85333333,14.56,0.66,1.17,30.7,3.6,2,45.51,1015.39,41.904,B
2256.82,47.8,-0.39,87.76,0.83,183.7116278,30,1.14,100,50.0138,13.37,7.11,1.23,0.73,32.3,4.21,2,39.9,1008.82,52.656,B
2194.51,45.24,-0.44,84.41,0.57,185.9620789,32,0.89,96,50.0776,13.64,7.92,0.4,1.76,25.2,3.36,3,39.54,1011.51,67.528,A
2347.82,52.86,-0.23,85.36,1.14,189.1562945,26,0.96,106,50.0304,15.85333333,14.56,2.32,0.97,30.6,4.6,4,41.76,1023.82,170.72,C
2157.64,60.38,0.5,69.19,1.72,179.703527,34,1.3,91,50.219,18.81666667,17.45,0.45,1.82,30.6,3.33,2,42.28,1007.64,41.514,A
2376.35,84.32,0.12,55.8,1.42,163.5998878,27,1.09,106,50.0445,20.91666667,29.75,2.16,0.86,31.4,4.52,3,70.32,1007.35,44.64,A
2142.58,41.75,-0.71,86.8,0.94,190.0112756,30,1.27,101,49.6702,12.95333333,14.86,0.99,0.84,32.3,3.97,2,37.85,1010.58,60.76,B
2183.11,47.81,-0.17,82.39,1.01,200.4196683,35,1.26,84,50.2369,12.52333333,10.57,0.38,35.45,26.3,3.33,3,36.71,1022.11,8.239,B
2126.64,90,0.03,61.02,1.53,164.3560757,37,2.3,87,50.0245,20.03,30.09,0.41,1.93,30,3.38,1,76.2,1006.64,6.102,A
2252.12,51.63,0.13,87.63,1.31,186.9701373,27,0.93,105,49.7671,11.27333333,6.82,1.91,0.61,35.6,4.91,4,41.03,1022.12,52.578,A
2196.34,51.06,0.04,80.22,1.05,193.0327334,33,1.17,91,50.2961,15.13333333,15.4,0.67,1.82,29.1,3.41,3,41.16,1005.34,24.066,A
2171.19,54.52,0.19,86.43,1.17,188.9775836,28,1.06,105,49.6831,11.43666667,7.31,1.14,0.96,30.6,3.96,3,43.02,1014.19,51.858,A
2385.12,88.44,0.9,58.18,1.83,171.9689806,26,1.12,116,50.4903,23.85333333,32.56,4.36,0.67,29.1,4.93,4,68.94,1007.12,81.452,A
2202.73,47.14,-0.12,76.06,0.93,195.0850871,28,0.92,102,49.7867,12.25666667,9.77,1.08,0.88,30.9,4.08,3,39.04,1023.73,68.454,A
2154.87,85.49,0.31,77.39,0.92,165.2014618,35,1.38,87,50.2381,20.74,29.22,0.4,2.28,25.2,3.07,2,72.39,1000.87,7.739,B
2352.52,47.53,-0.26,85.92,1.04,195.8776612,28,0.64,107,49.9118,12.77666667,14.33,2.23,1.11,31.8,4.61,5,38.73,1003.52,60.144,A
2200.57,86.53,0,71.91,0.93,177.1406133,31,0.85,95,49.9979,15.78666667,23.36,1.01,1.34,32.3,3.81,4,74.93,1016.57,21.573,B
2296.75,63,0.62,81.34,1.37,183.6298511,27,1.02,102,50.2545,17.07666667,15.23,1.48,0.69,31.5,4.3,4,44.9,1007.75,48.804,A
2380.6,84.97,0.42,53.85,10.94,168.6579739,26,1.05,107,50.2708,20.94,26.82,81.12,0.59,29.6,5.36,5,65.27,1013.6,75.39,A
2162.69,76.86,-0.86,58.04,0.85,172.6221716,29,0.93,100,49.7392,17.80333333,32.41,1.12,1.08,30.5,4.09,3,72.86,1003.69,29.02,A
2292.56,59.05,0.69,88.29,1.93,186.1413152,30,0.98,102,50.4055,17.30666667,12.92,1.51,2.52,27.2,4.04,4,39.35,1014.56,52.974,A
2165.34,49.7,-0.7,58.75,0.59,192.2980366,33,1.08,87,49.7303,12.64,16.92,0.45,1.67,30.8,2.92,2,44.6,1017.34,35.25,B
2184.67,82.89,0.76,93.58,0.98,167.1886028,35,1.6,99,50.2418,17.72666667,17.18,0.58,1.43,23.1,2.92,1,63.09,1020.67,37.432,C
2255.49,74.64,-0.31,53.97,1.24,174.9590633,27,1.2,103,50.155,19.77,29.31,2.44,1.4,28.9,4.61,3,64.84,1010.49,86.352,A
2412.57,58.11,-0.12,60.73,1.07,180.4259707,26,0.54,106,50.0777,19.01333333,27.04,4.24,0.67,29.9,4.98,5,48.41,1008.57,48.584,A
2209.5,61.31,0.75,86.59,2.44,175.223629,30,1.3,104,50.167,17.40333333,13.21,1.23,1.65,26.4,3.88,3,43.71,1024.5,43.295,A
2257.59,53.65,0.45,73.38,2.04,182.3220984,27,1.67,107,49.9629,15.1,12.3,1.88,0.62,30.4,4.45,2,39.85,1012.59,88.056,B
2457.12,60.86,0.64,78.13,14.11,191.5266741,26,1.34,104,50.1795,13.88666667,14.66,77.52,1.47,30.4,5.17,5,41.76,1022.12,62.504,B
2275.47,91,0.75,59.48,1.85,171.7106159,24,0.94,106,50.4013,20.7,29.1,2.99,0.8,28.7,4.8,5,73.9,1007.47,35.688,A
2272.55,64.73,-0.86,72.78,0.54,180.2024683,27,0.68,106,49.8309,18.18,24.54,4.6,0.55,36,5.07,3,60.23,1011.55,94.614,B
2258.76,79.17,-0.12,76.95,1.04,170.3872514,28,0.88,105,50.1618,19.41333333,25.24,1.49,1.08,30.2,4.39,4,68.67,1006.76,76.95,A
2317.19,78.74,0.33,69.96,1.18,167.1956755,27,1.05,105,50.1246,19.27,24.81,1.61,0.62,32.6,4.57,4,66.44,1011.19,41.976,B
2191.61,46.7,-0.02,57.53,0.88,189.6567379,31,1.09,96,49.9543,13.91666667,8.75,0.82,0.91,30.8,3.65,3,36.3,1015.61,23.012,C
2155.84,49.3,-0.55,55.72,0.11,186.5514454,32,0.26,93,49.83,15.00333333,18.01,0.1,1.14,28.6,3.23,3,44.2,1018.84,5.572,C
2299.08,75.57,-0.23,50.42,1.09,173.7798367,28,1.08,97,50.4353,20.48,28.44,1.74,1.04,32.6,4.71,3,67.07,1006.08,35.294,D
2263.05,49.45,-0.22,74.64,1.11,191.5140015,24,1.09,113,49.8341,13.52,13.56,2.51,0.54,30.3,4.88,3,40.75,1016.05,126.888,B
2249.94,90.84,0.44,86.7,1.25,167.9087968,29,1.05,96,50.3038,14.71,8.13,1.05,0.98,31.1,3.95,3,71.14,1018.94,60.69,A
2319.87,56.08,-0.01,47.98,4.03,194.0132,26,1.16,103,50.1952,14.32333333,18.97,7.61,1.86,30.2,4.99,5,44.78,1007.87,67.172,A
2220.89,85.12,0.26,68.14,1.36,169.2975856,28,0.91,106,49.7685,18.55333333,25.66,1.19,0.98,29.3,3.93,4,70.02,1010.89,88.582,B
2112.09,79.95,0.01,91.89,1,170.3174104,33,1.02,88,50.005,17.10666667,24.32,0.49,1.18,29.8,3.11,2,66.25,1009.09,18.378,A
2340.4,58.38,0.2,95.51,1.41,190.0345305,24,0.75,100,50.3266,15.56666667,16.7,2.41,0.61,35.4,5.15,5,46.18,1011.4,57.306,A
2233.8,51.82,-0.12,86.92,1.12,189.2731895,28,1.16,111,49.7502,10.53666667,7.61,1.81,0.78,31.3,4.6,3,43.22,1014.8,69.536,B
2310.67,50.36,-0.18,63.61,1.29,191.2331161,27,1.16,104,50.3268,15.00333333,9.01,3.8,0.76,30.3,4.79,3,38.56,1016.67,133.581,A
2163.78,57.48,0.32,75.07,1.55,182.0909823,33,1.12,103,49.7792,16.99333333,14.98,0.81,1.57,25.8,3.43,2,39.58,1011.78,37.535,C
2198.07,75.32,-0.46,46.53,0.83,176.2359429,28,1.09,104,49.8427,19.08,30.24,1.29,1.07,30.3,4.12,2,67.32,1014.07,69.795,B
2124.86,61.93,0.69,85.38,1.17,192.027486,31,0.91,95,50.1694,16.51,13.53,0.78,1.22,28.5,3.5,3,38.73,1004.86,51.228,A
2330.25,57.99,0.03,73.58,5.96,191.1258457,22,1.36,107,50.1916,16.57666667,16.73,100,0.72,31.7,5.97,3,43.79,1016.25,198.666,A
2157.04,54.68,0.22,89.88,0.94,182.848196,36,1.23,98,49.9631,15.98,11.94,0.41,1.69,27.5,2.54,1,39.28,1017.04,53.928,B
2234.66,76.19,-0.03,69.51,0.88,172.5485229,28,0.98,106,49.8594,17.56,25.68,1.08,1.21,27.3,3.86,3,67.79,1010.66,76.461,A
2323.1,67.77,-0.33,70.68,1.35,181.781953,27,0.89,113,49.9803,13.94666667,17.84,4.38,1.06,29.2,5.11,7,61.27,1020.1,91.884,A
2309.29,79.97,0.39,55.43,6.67,174.7565635,27,1.07,102,50.2468,17.55333333,22.66,8.98,1.54,30.2,4.89,5,61.27,1019.29,60.973,A
2264.06,52.3,-0.52,61.51,0.89,187.6192523,28,1.15,96,50.0459,14.23,15.69,1.41,0.73,32.4,4.36,3,44.6,1014.06,43.057,B
2199.63,71.51,-0.57,87.82,0.85,172.4175313,33,0.97,95,49.8515,17.62666667,22.88,0.81,1.79,29,3.38,3,63.91,1009.63,35.128,B
2085.97,81.07,-0.27,58.7,0.75,170.9713068,31,0.95,100,49.8531,20.26,30.78,0.72,1.18,27.6,3.56,3,73.67,1005.97,41.09,D
2114.3,57.38,0.25,86.02,1.26,185.1047692,33,1.55,101,49.5901,15.14666667,18.44,0.67,1.03,28.5,3.42,1,45.38,1014.3,25.806,D
2162.09,46.68,-0.5,90.43,0.79,182.2024982,32,1.19,101,49.6806,15.01,12.03,0.79,0.86,32.7,3.82,1,41.58,1015.09,54.258,C
2144.05,83.48,-0.31,60.82,0.95,169.6168373,31,1.13,96,49.905,18.24666667,27.74,0.81,1.17,31.4,3.75,2,74.78,1010.05,36.492,A
2155.71,79.78,-0.29,53.25,1,168.0822957,33,1.02,100,49.7387,21.00333333,33.01,0.86,1.46,30,3.54,2,69.88,1006.71,37.275,B
2224.92,51.54,-0.35,78.95,1.16,198.3731928,28,0.87,94,50.2286,12.52,10.56,1.34,1.75,30.8,4.33,4,41.54,1019.92,63.16,A
2101.51,87.58,0.52,59.87,1.45,167.2762221,34,1.32,95,50.0644,20.6,28.8,0.29,1.61,26.5,2.95,2,71.58,1010.51,29.935,C
2262.8,55.66,0.07,78.88,1.03,189.0149464,31,1.44,94,50.3814,17,18,1.09,0.87,31.3,4.18,2,44.06,1016.8,23.664,C
2207.83,46.33,-0.3,77.77,0.96,196.840205,29,1.16,106,49.7818,13.09,15.27,1.27,1.3,29.5,4.06,3,38.73,1002.83,116.655,A
2206.04,57.91,0.31,87.54,1.36,187.1910942,28,1.07,108,49.7603,12.08666667,6.26,1.54,0.64,31.4,4.31,3,41.31,1002.04,87.54,B
2145.34,49.6,-0.16,84.91,0.77,185.2100457,36,0.93,84,50.1692,14.08,9.24,0.23,1.24,28,2.64,3,41.4,1018.34,0,C
2253.81,63.8,0.27,90.23,1.08,180.1655339,28,0.97,107,50.0307,17.55,19.65,1.27,0.84,27.7,4.08,4,51.3,1014.81,63.161,D
2326.81,58.72,-0.36,85.81,1.31,194.2073696,26,0.77,104,49.9359,14.10666667,21.32,3.1,1.18,29.4,4.79,6,49.02,1008.81,68.648,A
2339.36,47.89,-0.57,87.28,1.19,190.6173613,27,0.97,104,49.9163,11.81,8.43,2.61,0.77,32.8,4.93,4,40.69,1020.36,96.008,B
2341.96,55.8,0.38,65.31,1.66,187.2844642,26,1.19,120,50.0101,18.83,23.49,4.1,0.48,32.3,5.06,3,42.8,1013.96,84.903,C
2150.73,52.47,-0.52,67.78,0.59,193.5584652,30,0.76,92,49.8605,13.96,17.88,0.73,1.09,31.7,3.51,3,46.97,1013.73,27.112,D
2185.24,67.77,0.64,57.62,1.21,187.6445027,31,1.28,90,50.0882,18.23333333,24.7,0.61,2,26.8,3.4,3,44.57,1008.24,34.572,A
2183.65,92.63,0.44,48.6,1.49,169.9706361,29,0.91,99,49.8372,18.46666667,28.4,1.21,0.94,29.9,4.03,4,74.93,1013.65,14.58,D
2132.31,70.57,-0.32,76.81,0.78,175.7149287,32,1,95,49.7916,18.19666667,24.59,0.82,1.53,27.8,3.43,2,60.37,1005.31,53.767,C
2105.72,75.1,0.41,85.79,0.88,172.7870431,32,1.44,94,50.0136,17.09333333,18.28,0.56,1.06,29.2,3.25,1,60.1,1009.72,51.474,A
2248.47,52.12,0.27,66.37,1.29,190.9076932,27,0.92,106,50.0736,14.36,10.08,1.54,1.18,30.6,4.3,4,37.92,1010.47,53.096,A
2250.83,59.78,0.41,92.15,1.15,190.0345305,27,1.02,105,50.0537,15.82666667,14.48,1.44,1.08,30.5,4.25,3,46.18,1015.83,92.15,A
2331.25,67.42,0.41,47.04,2.39,181.4261171,28,1.15,104,50.1889,18.25666667,24.77,3.77,1.17,29,4.67,4,48.92,1010.25,37.632,B
2119.61,91.34,0,90.27,0.91,166.619085,32,1.74,92,50.0613,18.71,26.13,0.65,2.03,28.9,3.57,1,79.74,1005.61,45.135,B
2081.16,41.46,-1.15,83.22,0.63,192.2159026,35,1.16,88,49.6548,10.53666667,7.61,0.61,1.31,31.4,3.32,1,38.06,1021.16,33.288,A
2180.84,67.01,-0.55,87.06,0.82,179.9348959,33,1.13,96,49.7977,15.35333333,22.06,0.82,1.29,30.5,3.89,2,59.21,1012.84,87.06,A
2082.25,50.52,0.01,47.97,1.02,189.624015,33,1.33,91,50.0532,17.83666667,20.51,0.41,1.98,29.1,3.11,1,39.72,1002.25,28.782,B
2204.93,62.57,-0.42,78.77,0.87,176.2300076,28,1.08,108,49.6471,16.66333333,22.99,1.27,1.08,33.4,4.1,2,56.57,1013.93,126.032,A
2143.2,61.09,0.58,94.54,1.45,188.3108961,31,1.07,92,50.1789,15.68333333,14.05,0.75,1.5,25.2,3.55,3,39.59,1011.2,18.908,A
2188.19,54.41,0.15,77.96,1.16,194.7914942,34,1.23,97,49.8919,12.65,10.95,0.83,1.11,32.1,3.61,2,40.81,1016.19,46.776,A
1991.54,59.05,0.37,86.78,1.07,191.2227182,35,1.18,91,49.8663,12.94666667,11.84,0.28,1.73,29.7,2.52,1,40.05,1014.54,26.034,B
2167,62.09,-0.25,87.23,1.05,186.615121,28,1.19,96,50.1671,16.92,20.76,1.11,1.11,29.4,3.94,2,51.19,1009,87.23,A
2289.48,56.44,-0.38,83.95,1.31,183.3926199,23,0.94,102,49.9141,13.29666667,12.89,15.64,0.46,36.9,5.95,4,48.14,1017.48,58.765,B
2205.79,94.83,0.56,82.74,2.05,164.7585756,29,0.79,104,49.9401,20.87333333,26.62,1.85,0.8,30.1,4.27,4,72.43,1006.79,41.37,B
2072,50.3,-0.15,77.36,0.91,188.3331722,34,1.21,98,49.7477,15.26666667,15.8,0.56,1.35,30.7,2.86,1,41.1,1003,54.152,A
2230.71,52.82,-0.31,78.5,1.03,194.4752375,28,0.95,104,49.8767,13.93333333,17.8,1.5,0.83,29.1,4.21,3,43.72,1008.71,70.65,C
2091.46,51.84,0.11,78.91,0.91,189.3190254,40,0.91,95,49.9339,12.83333333,5.5,0.41,1.4,28.1,2.8,2,39.04,1021.46,7.891,A
2181.23,52.9,-0.03,81.5,0.61,188.4263343,35,1.44,97,50.129,15.12666667,12.38,0.41,1.41,30.2,3.29,1,44.2,1020.23,48.9,B
2182.91,63.4,0.55,62.18,1.13,175.302112,35,1.38,101,50.0268,18.71333333,17.14,0.6,1.26,28.5,3.23,1,44.2,1018.91,43.526,A
1958.14,47.61,-0.27,78.38,0.58,185.8963048,37,1.13,94,49.5909,13.13666667,9.41,0.26,1.07,30.1,2.55,0,39.61,1016.14,23.514,A
2282.96,50.4,-0.21,81.97,0.99,201.076318,21,0.74,100,50.0923,12.81333333,14.44,4.63,0.95,33.8,5.11,6,41.2,1015.96,57.379,B
2223.21,50.15,0,85.76,1.2,185.0263382,27,0.97,105,49.6829,13.89333333,11.68,1.77,0.77,30.9,4.42,3,40.55,1022.21,77.184,B
2185.51,59.79,-0.13,84.53,0.94,179.7042142,33,1.04,99,49.9439,15.82666667,17.48,0.87,0.92,28.9,3.74,3,49.39,1021.51,25.359,C
2105.42,52.24,0.01,64.02,0.6,185.8555687,33,1.18,97,49.9115,15.62333333,13.87,0.42,0.97,29.9,3.36,1,41.74,1021.42,38.412,A
2292.06,83.44,-0.02,82.79,2.21,174.4178527,26,0.97,102,50.2247,17.85666667,23.57,10.53,2.1,28.7,4.78,5,70.04,1011.06,157.301,B
2348.48,61.99,-0.02,88.65,1.3,183.6075659,28,1.08,105,50.0853,14.28333333,15.85,1.92,1.03,29.9,4.43,4,49.69,1015.48,132.975,C
2206.19,89,0.44,81.52,0.92,171.8971063,29,0.98,92,50.2967,19.53,25.59,0.85,0.98,30.9,3.7,3,73.5,1011.19,40.76,A
2269.76,83.94,0,75.51,1.1,176.8582505,23,1.02,100,49.9828,12.65,13.95,1.96,0.7,33,4.61,3,71.14,1019.76,75.51,A
2190.79,65.9,0.64,87.03,1.26,179.1660494,32,1.07,95,50.0673,14.70666667,17.12,0.68,1.38,29.4,3.2,3,49.5,1014.79,17.406,A
2274.9,86.59,0.47,78.57,1.58,167.0039806,29,0.96,102,49.881,17.99666667,23.99,1.28,1.02,29.9,3.95,4,67.69,1007.9,47.142,B
2287.28,62.9,-0.16,70.33,1.08,189.895068,18,0.77,104,50.2062,16.13666667,24.41,8.62,1.05,29,4.97,7,52.3,1006.28,70.33,B
2197.87,80.2,-0.48,60.4,0.73,169.7258557,33,0.83,94,49.9298,20.08333333,30.25,0.77,1.77,28.6,3.64,3,71.8,1010.87,24.16,A
2136.48,48.49,-0.59,92.55,0.85,188.0501454,37,0.94,93,49.5738,12.46,13.38,0.62,1.43,30.7,3.22,3,40.89,1010.48,18.51,A
2172.62,83.18,-0.13,81.13,0.69,170.5434808,30,1.09,96,49.8849,17.18333333,27.55,0.74,0.96,28,3.62,2,73.68,1013.62,48.678,A
2203.73,87.5,-0.06,86.4,0.66,160.5324653,33,1.03,98,50.0664,19.38666667,25.16,0.4,0.81,30.1,3.63,2,77.3,1000.73,25.92,A
2202.75,82.91,0.56,37.02,1.14,175.190023,29,1.11,106,50.0728,21.38333333,34.15,1.03,1.16,27.2,3.92,3,68.51,1010.75,44.424,A
2196.66,48.03,-0.26,92.08,0.44,190.5799064,32,1.08,96,50.2672,15.22666667,12.68,0.48,1.21,27.2,3.9,2,40.73,1017.66,46.04,C
2306.2,69.29,-0.04,72.67,1.68,171.9552347,29,1.5,106,50.1502,20.21333333,24.64,2.18,1.13,29.1,4.38,2,58.49,1011.2,94.471,A
2157.87,81.74,-0.19,73.59,0.51,170.9881981,37,0.82,85,50.1245,18.46,25.38,0.31,2.41,27.3,2.93,3,70.94,1007.87,7.359,B
2225.99,85.42,0.11,62.35,1.25,162.7125667,31,1.42,99,50.0455,22.45,31.35,0.9,0.85,30.7,3.87,2,71.32,1005.99,37.41,B
2335,48.91,-0.4,97.2,1.11,196.0285205,27,0.99,99,49.9822,9.596666667,7.79,2.47,0.99,37.3,5.13,3,41.01,1024,58.32,A
2192.88,72.81,-0.17,66.58,0.85,178.8501851,31,1.01,94,50.2813,16.39666667,19.19,0.91,1.56,27.3,3.95,3,63.31,1016.88,39.948,D
2194.25,50.34,-0.36,93.54,1.01,185.7985754,31,0.96,98,50.0094,13.93333333,11.8,1.05,0.93,28.5,4.07,4,42.34,1020.25,46.77,A
2276.79,66.97,-0.79,88.67,0.97,182.4785056,22,1.09,109,49.8551,14.82333333,20.47,4.41,0.69,34.2,5.54,3,63.07,1012.79,292.611,A
2312.5,89.74,0.35,64.67,2.95,167.9588951,25,0.92,110,50.15,20.27333333,24.82,5.49,1.09,28.7,4.74,5,71.94,1010.5,135.807,D
2269.34,86.98,0.54,52.56,1.08,163.0198297,31,1.21,106,50.1001,22.86666667,29.6,1.05,1.02,27.2,3.85,2,71.58,1010.34,26.28,B
2178.49,52.71,0.11,73.81,0.71,188.2979923,34,0.97,95,49.9193,14.16,9.48,0.47,1.5,28.6,2.95,2,40.11,1025.49,36.905,A
2260.39,98,0.67,62.72,1.47,165.5913113,31,1.34,97,50.2918,21.47333333,28.42,1.1,0.99,31.5,3.91,2,73.4,1011.39,37.632,B
2189,47.15,-0.44,66.92,0.71,182.8006341,34,1.4,95,49.937,14.95333333,11.86,0.61,1.01,31.2,3.3,1,39.85,1013,46.844,B
2244.39,54.89,0.46,82.18,1.25,188.5262217,29,0.89,102,50.0504,15.82666667,14.48,1.1,0.96,28,3.89,4,40.89,1011.39,32.872,D
2135.35,47.27,-0.49,82.26,0.78,183.1962007,34,1.03,102,49.6329,11.57,4.71,0.76,1.22,27.5,3.32,2,42.07,1005.35,16.452,B
2285.07,74.27,0.01,88.15,1.47,175.9228062,29,1,101,50.3352,18.23333333,21.7,1.92,1.43,29.5,4.51,4,60.77,1018.07,88.15,B
2107.19,80.7,0.4,65.81,1.09,168.1910193,34,1.24,98,49.7704,19.65666667,28.97,0.5,0.94,31.4,3.47,1,67.9,1006.19,6.581,A
2314.09,50.94,-0.33,79.42,1.07,189.2874856,24,1.09,109,49.8982,12.7,14.1,5.37,0.77,31,5.02,4,44.84,1025.09,95.304,B
2172.64,53.81,0.12,82.15,0.97,188.2161455,31,1.24,97,49.9953,14.91333333,11.74,0.6,1.73,27.6,3.19,2,40.71,1020.64,65.72,A
2129.48,66.12,0.48,44.45,1.02,174.9958244,37,1.15,95,49.9771,19.94,23.82,0.38,1.71,26.4,2.57,2,48.92,1010.48,8.89,A
2257.56,54.95,-0.04,74.95,1.43,189.0235275,28,1.15,96,50.2856,16.67,23.01,1.75,0.65,28.3,4.34,4,44.05,1006.56,29.98,B
2189.99,84.88,0.63,73.58,1.22,163.3727755,34,1.34,102,49.9742,20.59,25.77,0.64,1.23,31.2,3.29,2,68.08,1010.99,44.148,B
2186.12,69.75,0.19,61.39,1.1,174.2229135,33,1.13,105,49.8712,20,27,0.9,1.5,26.8,3.58,3,59.15,1013.12,67.529,B
2140.91,56.42,0.41,55.4,1.46,184.4858159,33,1.25,94,50.1749,15.97333333,11.92,0.42,1.91,26,3.36,3,40.62,1015.91,11.08,A
2161.84,54.87,0.26,84.29,1.13,188.2893719,30,1.01,101,50.1361,16.27666667,12.83,0.9,1.7,28.6,3.77,3,41.67,1012.84,67.432,C
2173.94,52.52,-0.37,74.64,0.99,191.1565048,32,0.89,93,50.0611,13.56333333,13.69,0.94,1.17,31,3.75,3,43.22,1009.94,22.392,A
2233.94,53.16,-0.25,66.47,1.18,185.8171473,32,1.57,102,49.9448,15.72333333,14.17,1.02,1.24,26.5,3.72,2,42.86,1030.94,59.823,A
2398.37,51.48,-0.2,81.06,1.36,193.1156687,25,1.03,107,50.1531,13.27333333,12.82,21.15,0.33,33.5,6.33,3,41.58,1020.37,89.166,A
2193.6,62.78,0.44,96.15,1.3,189.1052663,28,0.88,108,49.8456,14.56666667,16.7,1.28,0.97,28.4,4.1,4,46.18,1012.6,86.535,A
2233.15,59.34,0.55,86.78,1.47,192.1005055,30,1.1,100,50.1211,12.16666667,6.5,0.92,1.29,28.4,3.73,3,41.14,1028.15,52.068,D
2066.29,48.86,-0.36,79.44,0.83,184.5403652,35,0.87,92,49.6335,12.76,8.28,0.61,1.07,30.1,3.41,3,40.56,1023.29,15.888,A
2191.46,88.95,0.73,79.75,1.03,163.0107079,36,1.25,92,50.2546,22.48666667,28.46,0.6,0.99,30.4,3.49,2,69.75,1009.46,15.95,B
2268.07,79.45,0.75,39.05,3.84,169.8161075,28,1.13,103,50.4255,23.05333333,27.16,2.52,1.28,27.3,4.22,4,56.85,1012.07,42.955,D
2086.84,51.66,-0.47,88.29,0.81,184.8739131,33,1.22,98,49.478,13.70666667,14.12,0.75,1.1,28.8,3.39,2,42.86,1011.84,52.974,B
2063.3,60.29,0.4,87.44,0.89,184.4222971,34,1.09,95,49.8395,14.6,10.8,0.44,1.36,21.9,2.64,2,40.69,1014.3,34.976,B
2282.7,54.87,0.11,73.09,1.32,192.7918582,23,0.92,114,49.8138,15.13333333,21.4,3.58,0.76,30.6,4.92,5,44.57,1005.7,65.781,A
2137.96,62.4,-0.62,65.55,0.66,189.2355799,31,0.95,88,49.9124,15.81666667,26.45,0.64,1.84,31.6,3.65,3,54.5,1014.96,32.775,D
2163.16,76.03,-0.32,53.75,1.09,168.6757277,31,1.1,96,49.9453,19.13,27.39,1,0.84,31.6,4.02,3,66.93,1017.16,21.5,B
2248.67,62.33,0.46,67.23,1.25,182.1694763,30,1.01,105,50.0745,19.59333333,25.78,1.25,1.06,31.9,4.18,3,47.93,1003.67,33.615,A
2337.13,46.86,-0.01,63.41,1.25,196.3241156,28,0.89,103,50.2061,12.16666667,9.5,1.58,1.15,31.7,4.49,5,37.36,1015.13,38.046,C
2237.01,85.57,0.19,79.41,0.98,161.1394201,31,1.41,95,50.3322,20.36666667,25.1,0.93,0.79,27.1,3.97,3,74.87,1010.01,23.823,A
2247.43,76.47,-0.81,59.42,1.11,173.9258418,27,1,105,49.7579,18.66,31.98,2.78,0.85,37,5.26,3,70.17,999.43,65.362,D
2133.49,54.35,0.22,86.09,1.83,195.0471725,34,2.04,95,50.0022,12.90333333,11.71,0.46,25.63,29.3,3.36,1,40.05,1014.49,68.872,A
2147.66,49.9,-0.28,88.16,0.83,189.1690032,34,1.17,82,50.18,15.60333333,13.81,0.26,31.01,28.1,2.98,2,40.2,1013.66,52.896,D
2412.8,75.43,-0.22,61.55,1,175.98719,22,0.77,107,50.0934,16.31666667,21.95,4.27,0.97,30.6,5.05,6,68.63,1012.8,67.705,A
2131.74,53.21,0.48,81.43,1,195.4785886,31,1.02,99,49.8735,11.31333333,6.94,0.79,1.21,31.1,3.32,2,39.61,1017.74,24.429,C
2236.33,53.46,0.17,88.37,1.65,197.6075755,25,1.15,107,50.0857,12.75333333,14.26,1.98,1.44,27.9,4.36,3,42.86,1011.33,97.207,B
2344.53,55.92,-0.45,100.09,0.66,185.5768596,26,0.35,105,50.0179,16.34666667,19.04,11.38,0.44,33.8,5.81,5,50.12,1010.53,70.063,D
2219.04,52.78,0.27,77.98,1.25,182.848196,32,1.23,99,49.9493,16.88333333,14.65,0.98,0.82,30.9,3.76,2,39.28,1014.04,23.394,A
2336.27,79.61,0.11,73.93,1.97,174.9795751,24,1.23,109,50.3282,19.45,22.35,16.22,0.96,33.7,5.77,3,65.61,1016.27,273.541,A
2180.2,91.03,0.86,42.28,1.01,161.0954731,31,1.06,97,50.2004,23.11,33.33,0.84,0.85,27.3,3.62,3,73.03,1014.2,8.456,A
2278.16,47.92,-0.41,88.37,1.02,187.3858014,28,0.98,111,49.8314,14.10666667,12.32,1.7,1.03,30.5,4.45,3,41.62,1012.16,114.881,A
2327.38,83.95,0.8,69.55,1.91,174.6401873,24,1.03,107,50.2836,19.85,29.55,2.95,1.08,28.5,4.69,5,66.25,1009.38,90.415,C
2212.83,50.87,-0.55,75.09,0.76,186.8389147,34,1.12,91,50.0817,14.93666667,14.81,0.63,1.44,28.6,3.49,2,42.77,1017.83,30.036,A
2161.32,73.56,0.42,73.16,1.17,180.2710538,30,1.08,95,50.1893,16.49333333,19.48,0.89,1.27,29.5,3.77,3,58.66,1013.32,43.896,D
2171.6,60.53,-0.09,49.2,0.77,181.4385602,32,1.25,96,49.9985,18.33666667,28.01,0.6,1.19,28.5,2.99,2,51.43,1011.6,34.44,B
